label,content
2,سياسات تجويع الشعب
0,نتا انسان جاهل
0,هدا  نقش قاسمن عضمن غير مخنث ميا وستا
0,افضح أفعال واقوال العصابات الظالمة والمفسدةتتنابح وتتالم كلابهم الظالة الذباب
0,هنا ماشي منافقين قيمة نتوما يا زبي ما نصليوش بسه ما عندناش نفاق وروح تعطي و يدك في زب
2,مبروكْ أميرْ و لعقوبَة لشهاداتْ أخرى
2,عندك الحق ولله يتزوج و يجيب ذراري منبعد يخليهم يسوفرو 
0,ياخي ادسار حايط يدو على اكتافو   انقوش صاحبو
0,راك دير فمقارنة بين بلادك والدول لي ناكوها
0,كم سنجمع له من نكمك
2,نت عندك سمبلكس من لاكوست رمرقتك حاجة غالية متقدرش تلبسها معليش ماشي عيب لعيب كي تبقى تعير ف لي يلبسها
2,زيدلها سمبول ب 300 مليون و ماكانش
0,نتوما السباب دايرين لينا مشكل فالصحراء المغربية و جايين تهدرو دابا كون كنتوا خاوتنا تاع بصح كون راحنا متاحدين من المغرب حتى ليبيا واحد ميقدر يهدر باراكة من الكلام تاع النفاق
0,نمشي معا ختك "" نمشو معا ختك *
2,لاشي مما سبق 😂
0,وليتو تخلطو برك بقاتلكم خطوة على الكفر أليس ربك هو الرزاق 
0,رجعولنا لودو ازبي
2,الححححححححححححححراك لم يخرج من أجل الحليب وسميد والمطالب الشعبوية الشعب قال كلمتو وقالهم يتنحاو ڨاع مرناش حابسيييييييييييييييييين الححححححححححححححراك مستمر حتى النصر بإذن الله دولة مدنية ماشي عسكرية
2,على واش هاذا العيب يا جماعة على واش
0,مزلق تغذيست نت هههه
2,مين جبت هذا المبلغ الخيالي  مليون دولار تتسو الوضعية تا الناس كامل ومليون خلاف اثر رجعي ومليون خاص بافئة المشطوبين
0,امشي لعنة الله عليك يامنافق ياعميل فرنسا
2,تحي العسكر
0,مكبوتين غلطة كي طلبت السماح
0,هههههههه انك كلب بحق
2,نعبد ربي يا حماد
0,امير لماذا يكره الجزائر لانه عميل فرنسا والمخزن لانهم امثالهم مثل زيطوط وكريم طابو يجتمعون من اجل تخريب الجزائر والفتنة ومن وراء البحار
0,شعب حلاب
0,من الشروط باش تسمع ديدين البندقية لازم متكونش قاري فوق الرابعة متوسط
0,جاري مغادرة صفحة النقوشة والمناقش والمنقوشين 😍شكراً للتوعية 
2,صديقي غير ربي متلعبش بيه 🙏👏
0,عرفوه يحب كارة
0,كاست ترèص ديفيسل د جاردر سنة سنس فريد أفك كاست بéدوفيلس استغفر الله العلي  العظيم استغفر الله العلي  العظيم استغفر الله العلي العظيم 
2,السلام عليكم ورحمة الله تعالى وبركاته أخي العربي ربي يحفظك و يعطيك الصحة والعافية إن شاء الله 
0,بينا راك مهرهر م العاصمة 🖕🖕
0,راك نكحت الفرونسي اصاحبي بلون كمرض 😂🤣🤣
0,كي أمير كي زيتوت كي هامو كي تييز أمه
2,و زادكا 
2,راني شايف العكس عبلة هي لي راهي الى الامام  وانت 
2,قالكم ثبون عنذى كونتر خط منين ايجيب ااذراهم اامنهوبة
0,عس روحك
0,نيكمها لبلاد هادي تنزاتيا غير منها
0,سمحة فيك فرانسى ههههه
0,انتي عهيرة انتي من حجر لججر ههههههه
0,نتا باين وليد قحبة فالواقع 
0, هههههه حيا الله الابقار
0,نقش يقود في ثلة من لعتي
0,كل المسؤولين الجزائرين ولاد فرنسا   الله المستعان يا الجزائر الجديد  بوصبع لزرڨ الحمار فهمت ولا مزال ما عندك ما تخير من الكلاب   عبلة دياراس مخابرات ارهابية تسقط المافيا العسكرية يتنحاو قاااع
0,
2,ما نهدرش خير
0,#الكعب_أخطر_منذ_الكورونا
2,😂😂😂🤣🤣🤣🤣 كاين عبادة الاصنام في وقت الجاهلية و كاين عبادات القرن الواحد و العشريين خخخخخ
0,أ خطك مل مغاربة رباني عليه ديرتنا فتنة هنا تاني عندنا لي ما يسووش
0,انت أهنا راك كشفت روحك بنفسك انت كونت كونطر القائد صالح يوم كان علي قيد الحياة واليوم راك معاه انت اكبر منافق وحتالة تريد زعزعة الجيش الجيش كبير عليك
0,رابعة ابتدائى رجعت صحفي هههههههههههه
0,ديت السب حتان كرهت ماهوش لوكان جيت تبكر كيما الرجال تروح تخدم على روحك خير
2,ما قستهاش
0,راك سفرلا نيميجتكتاء تحية دجيش عشاب أل وطني 
2,حياك الله يا أستاذ 
2,رجل الاوقات الصعبة
0,حنا ما فوطينا ما شكمنا رسمولنا أمازيغية نتا نايض على 7 صوروك فاليتيمة مع 33 تور كي لبهيمة تفوطي ب لا و زوفوك فورصي😌
0,روح نك مك يا وليد القحبة مكعب كيما نتا يهدر على ديدين كلاش ومولودية الجزائر 
0,فيفي ميلتير ي’أ قلب 
2,مهما زلزلت ربي يستر ولاكن يسقط النضام لا لحكم العسكر مخابرات إرهابيةالموت وحدة لا إله إلا الله محمد رسول الله
0,تسما نتوما ڨاااع مغتاصبين 
2,الذين هم يعملونا الفاخشة هم عندهم عقدة في حيتهم
0,روح تعطي من لخر
0,تعوذتز روحدبر حاجة واحدخريا خراط العق رضي تايدف لإلغéري 
0,وسخ وخماج تفوووووووووه بيك لعنة الله عليك يا كلب
2,اللهم تقبل منا دعائنا
2,ألف مبروك
0,حيا الله الاحرار الصوت وناقص اعانكم الله عليهم تبون مزور جابوه العسكر 
2,تعجبني الصفحة هاذي العدل فالقصف 😂😂😂
0,يردوهم باموال العصابة
2,لي بقا لبلاد تخرب الله يشتت شمله وتجيه لصحة إنشاء الله
0,روح ترقد روح
0,وله متحكم يشب فتنة
2,حسبنا الله و نعم الوكيل
2,لازم الانتفاضة قوية لازم الشعب كامل يخرج
0,هد كامل سببهم قوادين لي طبلو لتبون واش تخير من ولاد كلبة كامل كلاب لا رئيس ولا وزير ولا والي يخمم على شعب منهدروش على مجرمين جنرلات الفسق لا رحمة ولا شفقة ونزيد نفكركم وين راهم برلمانيون لي يدافعون على شعب ولا غير معنين 
2,الله إرحم دى لنص عشاقلهزم ن دجردجر
0,مرواك لقحب 
0,روح كشما تلقا عضما اكرك علاها
0,ياودي راهم يقولو حتى مصر اماعيزية يا شكپ 😂😂
0,متخلفين تع سبيي
0,يو  روح يا نك
2,هناك كثير من الأوروبيين قابعين في سجون تركيا وسوريا نزعت منهم الجنسية الطبيعية كما تقولربéen  de souche ولكن هذا يدخل في ايطار قوانين الاٍرهاب كما كان عليه في التسعينات في الجزا
0,عيب عليك
0,وصلت بكم السفاهة لدرجة هذي عيب لي راحتلوا الرجلة في الواقع يحل الفيس و يكلاشي ف القبائل حتي يسمعوا كلمتوا
2,😂😂😂😂😂بالدموع 😂😂😂😂
0, اندفند محمد اندفند راهي تناكت
0,وجد روحك دالتك لحقت
0,يا لودو جبدت مولودية  نحكمك نقطعك
2,ههههههههههههههه علاه يا العربي زيطوط معطيتهمش حقهم عيب عليك
2,اللهم آمين
2,له يهديك🙂❤
0,راك تصدر روحك
0,شبرينڤوا 😂😂😂
2,أزمة تاريخية ماصراتش
2,ألف مبروك خونا امير ديما مجرجرهم
0,ياخويا قالكم اخرجو علاش توسوستوا أو طيحو كي حيوانات
2,قارة افريقيا شرقها غربها وسطها جنوبها كحاليش شمالها رواجاا وعينيهم خضورة ويقلك انا افريقي ها ها ها ها ها ها 
0,المغرب الزفزوفي الكبير هههه قبل سيدنا ادم
2,العصيان مشي الهدرة فالفايسبوك
2,نسيت الجوكر
2,تستاهل كل خير أمير دز
0,نقول لدار احاولوا اطيبوها  بلاك ساهلة تاع سنة الثالثة
0,انا نحير سيرفات واش فيها من بنة وزيد محروڨة تاع واحد زوفري انت في رايي
0,كيما انت تعدو عليك مول مزدا  وزيد تاني نهار حكموك في فرنسا
